Data,CodigoProduto,CodigoSecao,CodigoGrupo,CodigoSubGrupo,CodigoFabricante,CodigoFornecedor,CodigoKitPrincipal,CodigoVenda,Quantidade,QuantidadeLiquida,QuantDevolvida,ValorUnitario,ValorTotal,Desconto,Acrescimo,DescontoGeral,AcrescimoGeral,DescontoAplicado,AcrescimoAplicado,TotalPedido,ValorCusto,ValorCustoGerencial,TotalCusto,Rentabilidade,ValorKitPrincipal,VendaCancelada,ItemCancelado,PrecoemPromocao,EmPromocao,DiaDaSemana,Mes,Dia,Feriado,VesperaDeFeriado,QuantidadeLiquida_Lag1,QuantidadeLiquida_Lag2,QuantidadeLiquida_Lag3
2022-03-12,26173,21,289,0,753,0,0,140.0,193.0,193.0,0.0,2.7752739726027396,535.39,78.613,0.0,0.0,0.0,78.613,0.0,36505.51,2.0,2.0,26226.81,0.3876,0.0,0.0,0.0,0.0,0.0,5,3,12,0,0,148.0,91.0,111.0
2022-03-13,26173,21,289,0,753,0,0,55.0,72.0,72.0,0.0,2.7798245614035086,199.9,21.1825,0.0,0.0,0.0,21.1825,0.0,8359.28,2.0,2.0,5827.67,0.3899,0.0,0.0,0.0,0.0,0.0,6,3,13,0,0,193.0,148.0,91.0
2022-03-14,26173,21,289,0,753,0,0,52.0,82.0,82.0,0.0,2.7800000000000002,227.82,20.609,0.0,0.0,0.0,20.609,0.0,7073.91,2.0,2.0,5004.51,0.39,0.0,0.0,0.0,0.0,0.0,0,3,14,0,0,72.0,193.0,148.0
2022-03-15,26173,21,289,0,753,0,0,55.0,85.0,85.0,0.0,2.7732758620689655,235.56,35.9613,0.0,0.0,0.0,35.9613,0.0,10561.210000000001,2.0,2.0,7678.3,0.3866,0.0,0.0,0.0,0.0,0.0,1,3,15,0,0,82.0,72.0,193.0
2022-03-16,26173,21,289,0,753,0,0,108.0,200.0,200.0,0.0,1.89,378.0,3903.2300999999998,0.0,0.0,0.0,3903.2301,0.0,19369.31,2.0,2.0,14206.88,-0.055,0.0,0.0,0.0,1.0,1.0,2,3,16,0,0,85.0,82.0,72.0
2022-03-17,26173,21,289,0,753,0,0,58.0,81.0,81.0,0.0,2.8352459016393445,229.81,32.9785,0.0,0.0,0.0,32.9785,0.0,13768.63,2.0,2.0,10131.39,0.4176,0.0,1.0,1.0,0.0,0.0,3,3,17,0,0,200.0,85.0,82.0
2022-03-18,26173,21,289,0,753,0,0,133.0,232.0,232.0,0.0,1.89,438.47999999999996,4948.1003,0.0,0.0,0.0,4948.1003,0.0,33461.78,1.9475524475524475,1.9475524475524475,24424.26,-0.0296,0.0,0.0,0.0,1.0,1.0,4,3,18,0,0,81.0,200.0,85.0
2022-03-19,26173,21,289,0,753,0,0,219.0,350.0,350.0,0.0,1.89,661.5,7958.483,0.0,0.0,0.0,7958.483,0.0,57123.92,1.923913043478261,1.923913043478261,41304.19,-0.0176,0.0,0.0,0.0,1.0,1.0,5,3,19,0,0,232.0,81.0,200.0
2022-03-20,26173,21,289,0,753,0,0,75.0,122.0,122.0,0.0,2.8730769230769235,350.68,45.443599999999996,0.0,0.0,0.0,45.4436,0.0,11895.98,2.0,2.0,8560.09,0.4365,0.0,0.0,0.0,0.0,0.0,6,3,20,0,0,350.0,232.0,81.0
2022-03-21,26173,21,289,0,753,0,0,56.0,77.0,77.0,0.0,2.8808620689655173,221.42000000000002,18.2697,0.0,0.0,0.0,18.2697,0.0,9442.72,1.8879310344827587,1.8879310344827587,6687.400000000001,0.5259,0.0,0.0,0.0,0.0,0.0,0,3,21,0,0,122.0,350.0,232.0
2022-03-22,26173,21,289,0,753,0,0,52.0,85.0,85.0,0.0,2.872777777777778,244.16,32.1508,0.0,0.0,0.0,32.1508,0.0,10250.15,2.0,2.0,7307.99,0.4364,0.0,0.0,0.0,0.0,0.0,1,3,22,0,0,77.0,122.0,350.0
2022-03-23,26173,21,289,0,753,0,0,55.0,70.0,70.0,0.0,2.8728813559322033,201.12,34.9477,0.0,0.0,0.0,34.9477,0.0,12559.81,2.0,2.0,9162.95,0.4364,0.0,0.0,0.0,0.0,0.0,2,3,23,0,0,85.0,77.0,122.0
2022-03-24,26173,21,289,0,753,0,0,35.0,54.0,54.0,0.0,2.8805405405405407,155.53,12.1106,0.0,0.0,0.0,12.1106,0.0,5117.3,2.0,2.0,3839.65,0.4403,0.0,0.0,0.0,0.0,0.0,3,3,24,0,0,70.0,85.0,77.0
2022-03-25,26173,21,289,0,753,0,0,55.0,84.0,84.0,0.0,2.875964912280702,241.41,27.5949,0.0,0.0,0.0,27.5949,0.0,15481.0,2.0,2.0,11438.74,0.438,0.0,0.0,0.0,0.0,0.0,4,3,25,0,0,54.0,70.0,85.0
2022-03-26,26173,21,289,0,753,0,0,99.0,159.0,159.0,0.0,2.8722772277227726,456.55,61.792899999999996,0.0,0.0,0.0,61.7929,0.0,24673.12,2.0,2.0,17405.77,0.4361,0.0,0.0,0.0,0.0,0.0,5,3,26,0,0,84.0,54.0,70.0
2022-03-27,26173,21,289,0,753,0,0,58.0,98.0,98.0,0.0,2.878730158730159,282.16,24.4807,0.0,0.0,0.0,24.4807,0.0,12244.68,2.0,2.0,8394.06,0.4394,0.0,0.0,1.0,0.0,0.0,6,3,27,0,0,159.0,84.0,54.0
2022-03-28,26173,21,289,0,753,0,0,44.0,50.0,50.0,0.0,2.8754545454545455,143.8,22.1451,0.0,0.0,0.0,22.1451,0.0,8452.24,2.0,2.0,6125.13,0.4377,0.0,0.0,0.0,0.0,0.0,0,3,28,0,0,98.0,159.0,84.0
2022-03-29,26173,21,289,0,753,0,0,51.0,68.0,68.0,0.0,2.875294117647059,195.29000000000002,25.593799999999998,0.0,0.0,0.0,25.5938,0.0,8285.04,2.0,2.0,6147.25,0.4376,0.0,0.0,0.0,0.0,0.0,1,3,29,0,0,50.0,98.0,159.0
2022-03-30,26173,21,289,0,753,0,0,51.0,73.0,73.0,0.0,2.876415094339623,210.02,24.8267,0.0,0.0,0.0,24.8267,0.0,8573.11,2.0,2.0,6041.39,0.4382,0.0,0.0,0.0,0.0,0.0,2,3,30,0,0,68.0,50.0,98.0
2022-03-31,26173,21,289,0,753,0,0,48.0,81.0,81.0,0.0,2.8747058823529414,232.81,26.6435,0.0,0.0,0.0,26.6435,0.0,16164.38,2.0,2.0,11754.2,0.4374,0.0,0.0,0.0,0.0,0.0,3,3,31,0,0,73.0,68.0,50.0
2022-04-01,26173,21,289,0,753,0,0,70.0,128.0,128.0,0.0,2.8732467532467534,367.58,44.376799999999996,0.0,0.0,0.0,44.3768,0.0,32469.39,2.0,2.0,23856.94,0.4366,0.0,0.0,0.0,0.0,0.0,4,4,1,0,0,81.0,73.0,68.0
2022-04-02,26173,21,289,0,753,0,0,81.0,120.0,120.0,0.0,2.874712643678161,345.0,46.077999999999996,0.0,0.0,0.0,46.078,0.0,32208.44,2.0,2.0,23942.41,0.4374,0.0,0.0,0.0,0.0,0.0,5,4,2,0,0,128.0,81.0,73.0
2022-04-03,26173,21,289,0,753,0,0,63.0,85.0,85.0,0.0,2.8745454545454545,244.23000000000002,35.0631,0.0,0.0,0.0,35.0631,0.0,12780.38,2.0,2.0,8716.03,0.4373,0.0,0.0,0.0,0.0,0.0,6,4,3,0,0,120.0,128.0,81.0
2022-04-04,26173,21,289,0,753,0,0,37.0,54.0,54.0,0.0,2.869736842105263,154.59,26.5568,0.0,0.0,0.0,26.5568,0.0,10678.61,2.0,2.0,7676.24,0.4349,0.0,0.0,0.0,0.0,0.0,0,4,4,0,0,85.0,120.0,128.0
2022-04-05,26173,21,289,0,753,0,0,39.0,59.0,59.0,0.0,2.8756521739130436,169.61,23.010099999999998,0.0,0.0,0.0,23.0101,0.0,14220.48,2.0,2.0,10144.289999999999,0.4378,0.0,0.0,0.0,0.0,0.0,1,4,5,0,0,54.0,85.0,120.0
2022-04-06,26173,21,289,0,753,0,0,40.0,56.0,56.0,0.0,2.8745000000000003,161.1,21.4531,0.0,0.0,0.0,21.4531,0.0,11431.800000000001,2.0,2.0,8349.43,0.4373,0.0,0.0,0.0,0.0,0.0,2,4,6,0,0,59.0,54.0,85.0
2022-04-07,26173,21,289,0,753,0,0,41.0,58.0,58.0,0.0,2.8748837209302325,166.74,22.4911,0.0,0.0,0.0,22.4911,0.0,14333.1,2.0,2.0,10165.54,0.4374,0.0,0.0,0.0,0.0,0.0,3,4,7,0,0,56.0,59.0,54.0
2022-04-08,26173,21,289,0,753,0,0,60.0,104.0,104.0,0.0,2.8698461538461544,298.15000000000003,45.1322,0.0,0.0,0.0,45.1322,0.0,20864.56,2.0,2.0,15271.64,0.4349,0.0,0.0,0.0,0.0,0.0,4,4,8,0,0,58.0,56.0,59.0
2022-04-09,26173,21,289,0,753,0,0,100.0,143.0,143.0,0.0,2.8750925925925923,411.17,55.824099999999994,0.0,0.0,0.0,55.8241,0.0,31718.81,2.0,2.0,23265.2,0.4375,0.0,0.0,0.0,0.0,0.0,5,4,9,0,0,104.0,58.0,56.0
2022-04-10,26173,21,289,0,753,0,0,57.0,81.0,81.0,0.0,2.870655737704918,232.16,40.7147,0.0,0.0,0.0,40.7147,0.0,10863.04,2.0,2.0,7751.9,0.4353,0.0,0.0,0.0,0.0,0.0,6,4,10,0,0,143.0,104.0,58.0
2022-04-11,26173,21,289,0,753,0,0,27.0,32.0,32.0,0.0,2.8757142857142854,92.02000000000001,13.8407,0.0,0.0,0.0,13.8407,0.0,6040.4,2.0,2.0,4293.65,0.4379,0.0,0.0,0.0,0.0,0.0,0,4,11,0,0,81.0,143.0,104.0
2022-04-12,26173,21,289,0,753,0,0,33.0,47.0,47.0,0.0,2.873939393939394,134.66,18.327399999999997,0.0,0.0,0.0,18.3274,0.0,7868.29,2.0,2.0,5673.47,0.437,0.0,0.0,1.0,0.0,0.0,1,4,12,0,0,32.0,81.0,143.0
2022-04-13,26173,21,289,0,753,0,0,37.0,51.0,51.0,0.0,2.8695,146.28,28.2581,0.0,0.0,0.0,28.2581,0.0,8191.02,2.0,2.0,5870.23,0.4348,0.0,0.0,0.0,0.0,0.0,2,4,13,0,0,47.0,32.0,81.0
2022-04-14,26173,21,289,0,753,0,0,94.0,153.0,153.0,0.0,2.876701030927835,439.81,44.261399999999995,0.0,0.0,0.0,44.2614,0.0,25168.87,2.0,2.0,18202.63,0.4384,0.0,0.0,0.0,0.0,0.0,3,4,14,0,0,51.0,47.0,32.0
2022-04-15,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,15,0,0,153.0,51.0,47.0
2022-04-16,26173,21,289,0,753,0,0,142.0,220.0,220.0,0.0,2.8755555555555556,632.04,75.76639999999999,0.0,0.0,0.0,75.7664,0.0,35459.76,2.0,2.0,25232.14,0.4378,0.0,0.0,0.0,0.0,0.0,5,4,16,0,1,0.0,153.0,51.0
2022-04-17,26173,21,289,0,753,0,0,41.0,66.0,66.0,0.0,2.8754545454545455,189.76000000000002,21.972099999999998,0.0,0.0,0.0,21.9721,0.0,6072.97,2.0,2.0,4238.11,0.4377,0.0,0.0,0.0,0.0,0.0,6,4,17,1,0,220.0,0.0,153.0
2022-04-18,26173,21,289,0,753,0,0,30.0,50.0,50.0,0.0,2.873125,143.79,18.569599999999998,0.0,0.0,0.0,18.5696,0.0,5873.92,2.0,2.0,4141.84,0.4366,0.0,0.0,0.0,0.0,0.0,0,4,18,0,0,66.0,220.0,0.0
2022-04-19,26173,21,289,0,753,0,0,49.0,75.0,75.0,0.0,2.8741509433962267,215.38,28.863599999999998,0.0,0.0,0.0,28.8636,0.0,9390.75,2.0,2.0,6636.6,0.4371,0.0,0.0,0.0,0.0,0.0,1,4,19,0,0,50.0,66.0,220.0
2022-04-20,26173,21,289,0,753,0,0,42.0,79.0,79.0,0.0,2.874,226.95000000000002,24.8267,0.0,0.0,0.0,24.8267,0.0,9362.66,2.0,2.0,6802.35,0.437,0.0,0.0,0.0,0.0,0.0,2,4,20,0,1,75.0,50.0,66.0
2022-04-21,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,21,1,0,79.0,75.0,50.0
2022-04-22,26173,21,289,0,753,0,0,49.0,80.0,80.0,0.0,2.873214285714286,229.74,32.4968,0.0,0.0,0.0,32.4968,0.0,11031.33,2.0,2.0,7921.22,0.4366,0.0,0.0,0.0,0.0,0.0,4,4,22,0,0,0.0,79.0,75.0
2022-04-23,26173,21,289,0,753,0,0,85.0,119.0,119.0,0.0,2.881058823529412,342.8,26.2109,0.0,0.0,0.0,26.2109,0.0,18370.22,2.0,2.0,13456.14,0.4405,0.0,0.0,0.0,0.0,0.0,5,4,23,0,0,80.0,0.0,79.0
2022-04-24,26173,21,289,0,753,0,0,39.0,60.0,60.0,0.0,2.87875,172.38,15.282599999999999,0.0,0.0,0.0,15.2826,0.0,5055.27,2.0,2.0,3596.19,0.4394,0.0,0.0,0.0,0.0,0.0,6,4,24,0,0,119.0,80.0,0.0
2022-04-25,26173,21,289,0,753,0,0,41.0,54.0,54.0,0.0,2.8785714285714286,155.4,16.6088,0.0,0.0,0.0,16.6088,0.0,10054.32,2.0,2.0,7234.59,0.4393,0.0,0.0,0.0,0.0,0.0,0,4,25,0,0,60.0,119.0,80.0
2022-04-26,26173,21,289,0,753,0,0,47.0,62.0,62.0,0.0,2.8775471698113213,178.28,22.8371,0.0,0.0,0.0,22.8371,0.0,8691.12,2.0,2.0,6327.51,0.4388,0.0,0.0,0.0,0.0,0.0,1,4,26,0,0,54.0,60.0,119.0
2022-04-27,26173,21,289,0,753,0,0,43.0,61.0,61.0,0.0,2.877441860465116,175.4,18.598399999999998,0.0,0.0,0.0,18.5984,0.0,9236.369999999999,2.0,2.0,6659.4400000000005,0.4387,0.0,0.0,0.0,0.0,0.0,2,4,27,0,0,62.0,54.0,60.0
2022-04-28,26173,21,289,0,753,0,0,23.0,32.0,32.0,0.0,2.8725,91.77,14.4462,0.0,0.0,0.0,14.4462,0.0,4682.66,2.0,2.0,3273.24,0.4362,0.0,0.0,0.0,0.0,0.0,3,4,28,0,0,61.0,62.0,54.0
2022-04-29,26173,21,289,0,753,0,0,38.0,63.0,63.0,0.0,2.8748837209302325,180.91,22.276999999999997,0.0,0.0,0.0,22.277,0.0,12593.27,2.0,2.0,9059.11,0.4374,0.0,0.0,0.0,0.0,0.0,4,4,29,0,0,32.0,61.0,62.0
2022-04-30,26173,21,289,0,753,0,0,70.0,92.0,92.0,0.0,2.8798666666666666,264.85,26.009,0.0,0.0,0.0,26.009,0.0,26221.28,2.0,2.0,19015.02,0.4399,0.0,0.0,1.0,0.0,0.0,5,4,30,0,1,63.0,32.0,61.0
2022-05-01,26173,21,289,0,753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1,1,0,92.0,63.0,32.0
2022-05-02,26173,21,289,0,753,0,0,25.0,36.0,36.0,0.0,2.873214285714286,103.35000000000001,16.1475,0.0,0.0,0.0,16.1475,0.0,6711.7,2.0,2.0,4840.83,0.4366,0.0,0.0,0.0,0.0,0.0,0,5,2,0,0,0.0,92.0,63.0
2022-05-03,26173,21,289,0,753,0,0,33.0,54.0,54.0,0.0,2.8789189189189193,155.3,14.1291,0.0,0.0,0.0,14.1291,0.0,15352.67,2.0,2.0,11133.92,0.4395,0.0,0.0,0.0,0.0,0.0,1,5,3,0,0,36.0,0.0,92.0
2022-05-04,26173,21,289,0,753,0,0,41.0,64.0,64.0,0.0,2.874285714285714,183.72,22.692999999999998,0.0,0.0,0.0,22.693,0.0,11296.07,2.0,2.0,8274.03,0.4371,0.0,0.0,0.0,0.0,0.0,2,5,4,0,0,54.0,36.0,0.0
2022-05-05,26173,21,289,0,753,0,0,29.0,43.0,43.0,0.0,2.873448275862069,123.44,16.5396,0.0,0.0,0.0,16.5396,0.0,7043.1,2.0,2.0,5006.42,0.4367,0.0,0.0,0.0,0.0,0.0,3,5,5,0,0,64.0,54.0,36.0
2022-05-06,26173,21,289,0,753,0,0,55.0,106.0,106.0,0.0,2.8698360655737707,304.01,42.2987,0.0,0.0,0.0,42.2987,0.0,19808.420000000002,2.0,2.0,13900.15,0.4349,0.0,0.0,0.0,0.0,0.0,4,5,6,0,0,43.0,64.0,54.0
2022-05-07,26173,21,289,0,753,0,0,98.0,158.0,158.0,0.0,2.8781904761904764,454.91,42.848499999999994,0.0,0.0,0.0,42.8485,0.0,39787.96,2.0,2.0,28593.03,0.4391,0.0,0.0,0.0,0.0,0.0,5,5,7,0,0,106.0,43.0,64.0
2022-05-08,26173,21,289,0,753,0,0,39.0,59.0,59.0,0.0,2.8770731707317077,169.57,18.281299999999998,0.0,0.0,0.0,18.2813,0.0,8243.11,2.0,2.0,5656.92,0.4385,0.0,0.0,0.0,0.0,0.0,6,5,8,0,0,158.0,106.0,43.0
2022-05-09,26173,21,289,0,753,0,0,32.0,42.0,42.0,0.0,2.875757575757576,120.68,16.176299999999998,0.0,0.0,0.0,16.1763,0.0,8834.789999999999,2.0,2.0,6343.93,0.4379,0.0,0.0,0.0,0.0,0.0,0,5,9,0,0,59.0,158.0,106.0
2022-05-10,26173,21,289,0,753,0,0,39.0,66.0,66.0,0.0,2.869756097560976,189.21,28.546499999999998,0.0,0.0,0.0,28.5465,0.0,8387.82,2.0,2.0,5955.849999999999,0.4349,0.0,0.0,0.0,0.0,0.0,1,5,10,0,0,42.0,59.0,158.0
2022-05-11,26173,21,289,0,753,0,0,36.0,59.0,59.0,0.0,2.8757894736842107,169.63,18.4543,0.0,0.0,0.0,18.4543,0.0,7761.23,2.0,2.0,5453.3,0.4379,0.0,0.0,0.0,0.0,0.0,2,5,11,0,0,66.0,42.0,59.0
2022-05-12,26173,21,289,0,753,0,0,29.0,37.0,37.0,0.0,2.8753333333333333,106.43,15.224799999999998,0.0,0.0,0.0,15.2248,0.0,3987.92,2.0,2.0,2846.69,0.4377,0.0,0.0,0.0,0.0,0.0,3,5,12,0,0,59.0,66.0,42.0
2022-05-13,26173,21,289,0,753,0,0,39.0,67.0,67.0,0.0,2.8783333333333334,193.03,16.839499999999997,0.0,0.0,0.0,16.8395,0.0,14435.14,2.0,2.0,10504.1,0.4392,0.0,0.0,0.0,0.0,0.0,4,5,13,0,0,37.0,59.0,66.0
2022-05-14,26173,21,289,0,753,0,0,61.0,91.0,91.0,0.0,2.80921875,254.93,41.1331,0.0,0.0,0.0,41.1331,0.0,15512.35,2.0,2.0,11221.93,0.4046,0.0,0.0,0.0,0.0,0.0,5,5,14,0,0,67.0,37.0,59.0
2022-05-15,26173,21,289,0,753,0,0,44.0,59.0,59.0,0.0,2.7784782608695653,163.97,18.8767,0.0,0.0,0.0,18.8767,0.0,8027.52,2.0,2.0,5689.16,0.3892,0.0,0.0,0.0,0.0,0.0,6,5,15,0,0,91.0,67.0,37.0
2022-05-16,26173,21,289,0,753,0,0,23.0,26.0,26.0,0.0,2.777391304347826,72.19,10.5733,0.0,0.0,0.0,10.5733,0.0,3339.89,2.0,2.0,2369.9900000000002,0.3887,0.0,0.0,0.0,0.0,0.0,0,5,16,0,0,59.0,91.0,67.0
2022-05-17,26173,21,289,0,753,0,0,16.0,30.0,30.0,0.0,2.77875,83.13000000000001,6.3171,0.0,0.0,0.0,6.3171,0.0,1762.41,2.0,2.0,1213.03,0.3894,0.0,0.0,0.0,0.0,0.0,1,5,17,0,0,26.0,59.0,91.0
2022-05-18,26173,21,289,0,753,0,0,21.0,29.0,29.0,0.0,2.7676,80.12,20.4298,0.0,0.0,0.0,20.4298,0.0,8733.77,2.0,2.0,6330.07,0.3838,0.0,0.0,0.0,0.0,0.0,2,5,18,0,0,30.0,26.0,59.0
2022-05-19,26173,21,289,0,753,0,0,24.0,38.0,38.0,0.0,2.7808333333333333,105.68,8.2436,0.0,0.0,0.0,8.2436,0.0,5107.22,2.0,2.0,3749.65,0.3904,0.0,0.0,0.0,0.0,0.0,3,5,19,0,0,29.0,30.0,26.0
2022-05-20,26173,21,289,0,753,0,0,36.0,61.0,61.0,0.0,2.77575,169.28,20.6688,0.0,0.0,0.0,20.6688,0.0,14184.97,2.0,2.0,10325.42,0.3879,0.0,0.0,0.0,0.0,0.0,4,5,20,0,0,38.0,29.0,30.0
2022-05-21,26173,21,289,0,753,0,0,62.0,100.0,100.0,0.0,2.775846153846154,277.62,33.5718,0.0,0.0,0.0,33.5718,0.0,16633.02,2.0,2.0,12112.39,0.3879,0.0,0.0,0.0,0.0,0.0,5,5,21,0,0,61.0,38.0,29.0
2022-05-22,26173,21,289,0,753,0,0,28.0,34.0,34.0,0.0,2.771785714285714,94.17,18.8169,0.0,0.0,0.0,18.8169,0.0,6730.13,2.0,2.0,4565.51,0.3859,0.0,0.0,0.0,0.0,0.0,6,5,22,0,0,100.0,61.0,38.0
2022-05-23,26173,21,289,0,753,0,0,15.0,19.0,19.0,0.0,2.7826666666666666,52.839999999999996,4.1218,0.0,0.0,0.0,4.1218,0.0,2903.75,2.0,2.0,1956.3899999999999,0.3913,0.0,0.0,0.0,0.0,0.0,0,5,23,0,0,34.0,100.0,61.0
2022-05-24,26173,21,289,0,753,0,0,18.0,32.0,32.0,0.0,2.775263157894737,88.66,10.1553,0.0,0.0,0.0,10.1553,0.0,5399.76,2.0,2.0,3815.4999999999995,0.3876,0.0,0.0,0.0,0.0,0.0,1,5,24,0,0,19.0,34.0,100.0
2022-05-25,26173,21,289,0,753,0,0,43.0,61.0,61.0,0.0,1.79,109.19,1577.0612,0.0,0.0,0.0,1577.0612,0.0,10340.880000000001,2.0,2.0,7601.450000000001,-0.105,0.0,0.0,0.0,1.0,1.0,2,5,25,0,0,32.0,19.0,34.0
2022-05-26,26173,21,289,0,753,0,0,41.0,58.0,58.0,0.0,2.4576744186046513,143.0,14.2161,0.0,0.0,0.0,14.2161,0.0,11091.16,1.713953488372093,1.713953488372093,8125.68,0.4339,0.0,0.0,0.0,0.0,0.0,3,5,26,0,0,61.0,32.0,19.0
2022-05-27,26173,21,289,0,753,0,0,49.0,80.0,80.0,0.0,2.1626,174.1,26.0197,0.0,0.0,0.0,26.0197,0.0,9440.3,1.5119999999999998,1.5119999999999998,6794.12,0.4303,0.0,0.0,0.0,0.0,0.0,4,5,27,0,0,58.0,61.0,32.0
2022-05-28,26173,21,289,0,753,0,0,87.0,124.0,124.0,0.0,2.146063829787234,265.84,17.3644,0.0,0.0,0.0,17.3644,0.0,20145.13,1.5,1.5,14353.1,0.4307,0.0,0.0,1.0,0.0,0.0,5,5,28,0,0,80.0,58.0,61.0
2022-05-29,26173,21,289,0,753,0,0,49.0,68.0,68.0,0.0,2.1374,145.35,29.1476,0.0,0.0,0.0,29.1476,0.0,9770.05,1.5,1.5,6809.74,0.4249,0.0,0.0,0.0,0.0,0.0,6,5,29,0,0,124.0,80.0,58.0
2022-05-30,26173,21,289,0,753,0,0,28.0,42.0,42.0,0.0,2.142857142857143,89.92,9.4885,0.0,0.0,0.0,9.4885,0.0,4830.99,1.5,1.5,3424.36,0.4286,0.0,0.0,1.0,0.0,0.0,0,5,30,0,0,68.0,124.0,80.0
2022-05-31,26173,21,289,0,753,0,0,38.0,62.0,62.0,0.0,2.1386842105263155,132.6,20.1552,0.0,0.0,0.0,20.1552,0.0,9888.0,1.5,1.5,6900.69,0.4258,0.0,0.0,0.0,0.0,0.0,1,5,31,0,0,42.0,68.0,124.0
2022-06-01,26173,21,289,0,753,0,0,33.0,43.0,43.0,0.0,2.1445714285714286,92.22,8.604700000000001,0.0,0.0,0.0,8.6047,0.0,8722.9,1.5,1.5,6142.84,0.4297,0.0,0.0,0.0,0.0,0.0,2,6,1,0,0,62.0,42.0,68.0
2022-06-02,26173,21,289,0,753,0,0,22.0,41.0,41.0,0.0,2.1308695652173912,87.32,20.7367,0.0,0.0,0.0,20.7367,0.0,6121.05,1.5,1.5,4391.46,0.4206,0.0,0.0,0.0,0.0,0.0,3,6,2,0,0,43.0,62.0,42.0
2022-06-03,26173,21,289,0,753,0,0,43.0,61.0,61.0,0.0,2.140454545454545,130.38,19.411,0.0,0.0,0.0,19.411,0.0,13096.86,1.5,1.5,9323.83,0.427,0.0,0.0,0.0,0.0,0.0,4,6,3,0,0,41.0,43.0,62.0
2022-06-04,26173,21,289,0,753,0,0,74.0,104.0,104.0,0.0,2.1409876543209876,222.54,32.9072,0.0,0.0,0.0,32.9072,0.0,31471.82,1.5,1.5,22917.25,0.4273,0.0,0.0,0.0,0.0,0.0,5,6,4,0,0,61.0,41.0,43.0
2022-06-05,26173,21,289,0,753,0,0,33.0,53.0,53.0,0.0,2.1405882352941177,113.36,14.8063,0.0,0.0,0.0,14.8063,0.0,9739.17,1.5,1.5,6863.77,0.4271,0.0,0.0,0.0,0.0,0.0,6,6,5,0,0,104.0,61.0,41.0
2022-06-06,26173,21,289,0,753,0,0,37.0,57.0,57.0,0.0,2.134864864864865,121.65,25.4265,0.0,0.0,0.0,25.4265,0.0,9667.68,1.5,1.5,7021.92,0.4232,0.0,1.0,1.0,0.0,0.0,0,6,6,0,0,53.0,104.0,61.0
2022-06-07,26173,21,289,0,753,0,0,33.0,57.0,57.0,0.0,2.1409090909090907,121.69,13.9147,0.0,0.0,0.0,13.9147,0.0,11182.36,1.5,1.5,7911.09,0.4273,0.0,0.0,0.0,0.0,0.0,1,6,7,0,0,57.0,53.0,104.0
2022-06-08,26173,21,289,0,753,0,0,36.0,46.0,46.0,0.0,2.141315789473684,98.53,15.1165,0.0,0.0,0.0,15.1165,0.0,10242.05,1.5,1.5,7372.53,0.4275,0.0,0.0,0.0,0.0,0.0,2,6,8,0,0,57.0,57.0,53.0
2022-06-09,26173,21,289,0,753,0,0,32.0,54.0,54.0,0.0,2.1373529411764705,115.55,19.302500000000002,0.0,0.0,0.0,19.3025,0.0,12718.380000000001,1.5,1.5,9094.25,0.4249,0.0,0.0,0.0,0.0,0.0,3,6,9,0,0,46.0,57.0,57.0
2022-06-10,26173,21,289,0,753,0,0,39.0,54.0,54.0,0.0,2.14175,115.6,15.232700000000001,0.0,0.0,0.0,15.2327,0.0,12982.18,1.5,1.5,9490.58,0.4278,0.0,0.0,0.0,0.0,0.0,4,6,10,0,0,54.0,46.0,57.0
2022-06-11,26173,21,289,0,753,0,0,69.0,112.0,112.0,0.0,2.138375,239.60999999999999,42.9772,0.0,0.0,0.0,42.9772,0.0,31096.22,1.5,1.5,21617.74,0.4256,0.0,0.0,0.0,0.0,0.0,5,6,11,0,0,54.0,54.0,46.0
2022-06-12,26173,21,289,0,753,0,0,38.0,65.0,65.0,0.0,2.1402439024390243,139.0,18.4807,0.0,0.0,0.0,18.4807,0.0,6680.57,1.5,1.5,4706.63,0.4268,0.0,0.0,0.0,0.0,0.0,6,6,12,0,0,112.0,54.0,54.0
2022-06-13,26173,21,289,0,753,0,0,27.0,35.0,35.0,0.0,2.1360714285714284,74.74,17.442,0.0,0.0,0.0,17.442,0.0,6761.1,1.5,1.5,4938.25,0.424,0.0,0.0,1.0,0.0,0.0,0,6,13,0,0,65.0,112.0,54.0
2022-06-14,26173,21,289,0,753,0,0,24.0,33.0,33.0,0.0,2.1448,70.82,7.442,1.3953,0.0,0.0,7.442,1.3953,3213.5299999999997,1.5,1.5,2155.41,0.4299,0.0,0.0,0.0,0.0,0.0,1,6,14,0,0,35.0,65.0,112.0
